,Accuracy,Shape
0,"(0.7478448275862069, 0.0, 0)","(0.0, 0.0, 0.0)"
1,"(0.7478448275862069, 0.0, 0)","(0.0, 0.0, 0.0)"
2,"(0.7478448275862069, 0.0, 0)","(0.0, 0.0, 0.0)"
3,"(0.7478448275862069, 0.0, 0)","(0.0, 0.0, 0.0)"
4,"(0.7478448275862069, 0.0, 0)","(0.0, 0.0, 0.0)"
5,"(0.75, 0.01694915254237288, 0.0800352509513293)","(0.0024630541871921183, 0.0642092746730083, 0.03571428571428571)"
6,"(0.75, 0.01694915254237288, 0.0800352509513293)","(0.0024630541871921183, 0.0642092746730083, 0.03571428571428571)"
7,"(0.75, 0.01694915254237288, 0.0800352509513293)","(0.0024630541871921183, 0.0642092746730083, 0.03571428571428571)"
8,"(0.75, 0.01694915254237288, 0.0800352509513293)","(0.0024630541871921183, 0.0642092746730083, 0.03571428571428571)"
9,"(0.75, 0.01694915254237288, 0.0800352509513293)","(0.0024630541871921183, 0.0642092746730083, 0.03571428571428571)"
10,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927478, 0.03306878306878307)"
11,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927478, 0.03306878306878307)"
12,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927478, 0.03306878306878307)"
13,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927478, 0.03306878306878307)"
14,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927478, 0.03306878306878307)"
15,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.475624256837099, 0.10449735449735449)"
16,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.475624256837099, 0.10449735449735449)"
17,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.475624256837099, 0.10449735449735449)"
18,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.7086801426872763, 0.1402116402116402)"
19,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.7086801426872763, 0.1402116402116402)"
20,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.7086801426872763, 0.1402116402116402)"
21,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.7086801426872763, 0.1402116402116402)"
22,"(0.7456896551724138, 0.03278688524590164, 0.035534082542547966)","(0.012315270935960592, 0.7086801426872763, 0.1402116402116402)"
23,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
24,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
25,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
26,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
27,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
28,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
29,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
30,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
31,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
32,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
33,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
34,"(0.7478448275862069, 0.04878048780487805, 0.0653255474991764)","(0.014778325123152709, 0.7253269916765749, 0.13756613756613756)"
35,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 1.0749108204518427, 0.13227513227513227)"
36,"(0.7456896551724138, 0.04838709677419355, 0.05027937073102171)","(0.017241379310344827, 0.8703923900118902, 0.1349206349206349)"
37,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.9369797859690843, 0.13227513227513227)"
38,"(0.7478448275862069, 0.064, 0.07559668371773438)","(0.019704433497536946, 0.9369797859690843, 0.13227513227513227)"
39,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 1.2699167657550523, 0.167989417989418)"
40,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 1.3864447086801435, 0.16534391534391535)"
41,"(0.7413793103448276, 0.0625, 0.04000452835556658)","(0.027093596059113302, 1.5624256837098678, 0.1626984126984127)"
42,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.728894173602855, 0.16005291005291006)"
43,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.728894173602855, 0.16005291005291006)"
44,"(0.7413793103448276, 0.0625, 0.04000452835556658)","(0.027093596059113302, 1.5624256837098678, 0.1626984126984127)"
45,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.728894173602855, 0.16005291005291006)"
46,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
47,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
48,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
49,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
50,"(0.7413793103448276, 0.07692307692307693, 0.05178800293625516)","(0.03201970443349754, 1.9548156956004747, 0.1574074074074074)"
51,"(0.7413793103448276, 0.07692307692307693, 0.05178800293625516)","(0.03201970443349754, 1.9548156956004747, 0.1574074074074074)"
52,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
53,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
54,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
55,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
56,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
57,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 1.7288941736028547, 0.16005291005291006)"
58,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.8858501783590953, 0.1574074074074074)"
59,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.8858501783590953, 0.1574074074074074)"
60,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.8858501783590953, 0.1574074074074074)"
61,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 1.8858501783590953, 0.1574074074074074)"
62,"(0.7478448275862069, 0.10687022900763359, 0.10066950497231685)","(0.034482758620689655, 1.9643281807372188, 0.15476190476190477)"
63,"(0.7478448275862069, 0.10687022900763359, 0.10066950497231685)","(0.034482758620689655, 1.9643281807372188, 0.15476190476190477)"
64,"(0.7478448275862069, 0.10687022900763359, 0.10066950497231685)","(0.034482758620689655, 1.9643281807372188, 0.15476190476190477)"
65,"(0.75, 0.12121212121212122, 0.11834893587539658)","(0.03694581280788178, 2.240190249702734, 0.15211640211640212)"
66,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 2.2306777645659923, 0.14947089947089948)"
67,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 2.2306777645659923, 0.14947089947089948)"
68,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 2.2306777645659923, 0.14947089947089948)"
69,"(0.7478448275862069, 0.12030075187969924, 0.1078601838989109)","(0.03940886699507389, 2.2306777645659923, 0.14947089947089948)"
70,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
71,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
72,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
73,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
74,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
75,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
76,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
77,"(0.75, 0.13432835820895522, 0.12451248262806959)","(0.04187192118226601, 2.4875148632580264, 0.14682539682539683)"
78,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 2.390011890606422, 0.14417989417989419)"
79,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 2.390011890606422, 0.14417989417989419)"
80,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 2.390011890606422, 0.14417989417989419)"
81,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 2.390011890606422, 0.14417989417989419)"
82,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 2.390011890606422, 0.14417989417989419)"
83,"(0.7521551724137931, 0.14814814814814814, 0.14036061433148872)","(0.04433497536945813, 2.390011890606422, 0.14417989417989419)"
84,"(0.7521551724137931, 0.16058394160583941, 0.14557067223328926)","(0.04926108374384237, 2.442330558858501, 0.1388888888888889)"
85,"(0.7521551724137931, 0.16058394160583941, 0.14557067223328926)","(0.04926108374384237, 2.442330558858501, 0.1388888888888889)"
86,"(0.7521551724137931, 0.16058394160583941, 0.14557067223328926)","(0.04926108374384237, 2.442330558858501, 0.1388888888888889)"
87,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 2.6611177170035685, 0.13624338624338625)"
88,"(0.7543103448275862, 0.17391304347826086, 0.16007769876212222)","(0.05172413793103448, 2.6611177170035685, 0.13624338624338625)"
89,"(0.75, 0.17142857142857143, 0.14177477962132415)","(0.05665024630541872, 2.8632580261593357, 0.13095238095238096)"
90,"(0.7478448275862069, 0.1702127659574468, 0.13329671746209845)","(0.059113300492610835, 2.7086801426872764, 0.1283068783068783)"
91,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
92,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
93,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
94,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
95,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
96,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
97,"(0.75, 0.18309859154929578, 0.1471910219182088)","(0.06157635467980296, 2.889417360285374, 0.12566137566137567)"
98,"(0.7521551724137931, 0.1958041958041958, 0.16063528040414513)","(0.06403940886699508, 2.784780023781213, 0.12301587301587301)"
99,"(0.7543103448275862, 0.20833333333333334, 0.17366711940998072)","(0.0665024630541872, 2.6706302021403094, 0.12037037037037036)"
100,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.8228299643281813, 0.11772486772486772)"
101,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.8228299643281813, 0.11772486772486772)"
102,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.8228299643281813, 0.11772486772486772)"
103,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.8228299643281813, 0.11772486772486772)"
104,"(0.7564655172413793, 0.2206896551724138, 0.18631971840008546)","(0.06896551724137931, 2.8228299643281813, 0.11772486772486772)"
105,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.9655172413793105, 0.11507936507936507)"
106,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 3.3602853745541035, 0.14814814814814814)"
107,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 3.3602853745541035, 0.14814814814814814)"
108,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 3.167657550535077, 0.15079365079365079)"
109,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 3.167657550535077, 0.15079365079365079)"
110,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.9655172413793105, 0.15343915343915343)"
111,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.9655172413793105, 0.15343915343915343)"
112,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.9655172413793105, 0.15343915343915343)"
113,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
114,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 3.0154577883472062, 0.14814814814814814)"
115,"(0.7607758620689655, 0.2550335570469799, 0.21409410732315237)","(0.07881773399014778, 3.1985731272294884, 0.1455026455026455)"
116,"(0.7607758620689655, 0.2550335570469799, 0.21409410732315237)","(0.07881773399014778, 3.1985731272294884, 0.1455026455026455)"
117,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.579072532699168, 0.14285714285714285)"
118,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.579072532699168, 0.14285714285714285)"
119,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.579072532699168, 0.14285714285714285)"
120,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.579072532699168, 0.14285714285714285)"
121,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.579072532699168, 0.14285714285714285)"
122,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.950059453032103, 0.17857142857142858)"
123,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.449464922711059, 0.17592592592592593)"
124,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 4.156956004756241, 0.17857142857142858)"
125,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 4.156956004756241, 0.17857142857142858)"
126,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 4.156956004756241, 0.17857142857142858)"
127,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 4.156956004756241, 0.17857142857142858)"
128,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.7170035671819255, 0.18121693121693122)"
129,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 4.035671819262784, 0.17592592592592593)"
130,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 4.035671819262784, 0.17592592592592593)"
131,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 4.035671819262784, 0.17592592592592593)"
132,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 4.035671819262784, 0.17592592592592593)"
133,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 4.035671819262784, 0.17592592592592593)"
134,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 4.035671819262784, 0.17592592592592593)"
135,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.881093935790724, 0.17857142857142858)"
136,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.881093935790724, 0.17857142857142858)"
137,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.881093935790724, 0.17857142857142858)"
138,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.881093935790724, 0.17857142857142858)"
139,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.881093935790724, 0.17857142857142858)"
140,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.881093935790724, 0.17857142857142858)"
141,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
142,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
143,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
144,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
145,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
146,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
147,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
148,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
149,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
150,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
151,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
152,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
153,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
154,"(0.7586206896551724, 0.2631578947368421, 0.21000441452932686)","(0.08620689655172414, 4.104637336504163, 0.17592592592592593)"
155,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
156,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
157,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
158,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
159,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
160,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
161,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 3.835909631391202, 0.17328042328042328)"
162,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.764565992865637, 0.17063492063492064)"
163,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.764565992865637, 0.17063492063492064)"
164,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.764565992865637, 0.17063492063492064)"
165,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.764565992865637, 0.17063492063492064)"
166,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.764565992865637, 0.17063492063492064)"
167,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.764565992865637, 0.17063492063492064)"
168,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 4.166468489892986, 0.167989417989418)"
169,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
170,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
171,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
172,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
173,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
174,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
175,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
176,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059452, 0.16534391534391535)"
177,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 4.734839476813318, 0.20105820105820105)"
178,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 4.734839476813318, 0.20105820105820105)"
179,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.625445897740784, 0.1984126984126984)"
180,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.625445897740784, 0.1984126984126984)"
181,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.625445897740784, 0.1984126984126984)"
182,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.625445897740784, 0.1984126984126984)"
183,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.625445897740784, 0.1984126984126984)"
184,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 4.321046373365042, 0.20105820105820105)"
185,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 4.321046373365042, 0.20105820105820105)"
186,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 4.321046373365042, 0.20105820105820105)"
187,"(0.7737068965517241, 0.33121019108280253, 0.2813980579075156)","(0.09852216748768473, 4.321046373365042, 0.20105820105820105)"
188,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.694411414982164, 0.1984126984126984)"
189,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.694411414982164, 0.1984126984126984)"
190,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.694411414982164, 0.1984126984126984)"
191,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.694411414982164, 0.1984126984126984)"
192,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 4.694411414982164, 0.1984126984126984)"
193,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
194,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
195,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
196,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
197,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
198,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
199,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
200,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
201,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.6444708680142694, 0.19576719576719576)"
